case,concept_index,concept,target_class_index,target_class,target_dice,target_iou,pred_voxels,target_gt_voxels,target_intersection,pred_ratio
CYST_PA37.nii.gz,13,right posterior pararenal region,1,right_kidney,0.0005962140417716908,0.00029819591564755275,32,107312,32,2.4517150052926396e-06
CYST_PA37.nii.gz,14,caudal to the right hepatic lobe,1,right_kidney,9.2780731297638e-13,9.2780731297638e-13,469,107312,0,3.593294804632025e-05
CYST_PA37.nii.gz,15,right kidney is positioned in the right posterior retroperitoneum adjacent to the psoas muscle,1,right_kidney,0.6076612067180647,0.4364320017875019,47024,107312,46892,0.003602795200277534
CYST_PA37.nii.gz,16,left kidney,2,left_kidney,0.923462096501509,0.8578073224366326,85102,98232,84651,0.006520182824387944
CYST_PA37.nii.gz,17,left renal parenchyma,2,left_kidney,0.916161605051029,0.8452935505152024,83594,98232,83291,0.006404645754763529
CYST_PA37.nii.gz,18,left-sided bean-shaped retroperitoneal organ,2,left_kidney,0.8648720466756022,0.7619159092530744,74878,98232,74859,0.005736859880196946
CYST_PA37.nii.gz,19,left renal cortex surrounding the collecting sinus,2,left_kidney,0.8576288899211231,0.7507445543349318,74008,98232,73859,0.005670203878490552
CYST_PA37.nii.gz,20,left renal fossa,2,left_kidney,0.8954000764406262,0.8106103009272966,79684,98232,79653,0.006105076827554335
CYST_PA37.nii.gz,21,left posterior pararenal region,2,left_kidney,0.0006106124452986805,0.00030539946351463334,30,98232,30,2.2984828174618497e-06
CYST_PA37.nii.gz,22,posteroinferior to the spleen,2,left_kidney,8.920208732876392e-13,8.920208732876392e-13,13873,98232,0,0.0010628950708882747
CYST_PA37.nii.gz,23,left kidney is positioned in the left posterior retroperitoneum near the splenic hilum,2,left_kidney,0.6911501866164044,0.5280592009483317,53952,98232,52591,0.00413359149892339
CYST_PA37.nii.gz,24,gallbladder,3,gallbladder,0.8332828497006323,0.7142115374644883,14370,18644,13755,0.001100973269564226
CYST_PA37.nii.gz,25,cystic biliary reservoir,3,gallbladder,0.8242018252778656,0.700972193185757,13899,18644,13411,0.001064887089330075
CYST_PA37.nii.gz,26,thin-walled pear-shaped fluid structure,3,gallbladder,5.36365586781075e-12,5.36365586781075e-12,0,18644,0,0.0
CYST_PA37.nii.gz,27,hypodense intraluminal bile-containing sac,3,gallbladder,0.7225123741262246,0.5655728944016376,10651,18644,10583,0.000816038016292872
CYST_PA37.nii.gz,28,gallbladder fossa,3,gallbladder,0.8120724346082276,0.6836043360450094,13661,18644,13117,0.001046652458978211
CYST_PA37.nii.gz,29,inferior hepatic surface,3,gallbladder,0.000785040797484201,0.0003926745317145704,220834,18644,94,0.01691943848371234
CYST_PA37.nii.gz,30,adjacent to hepatic segment IVb and segment V,3,gallbladder,5.202101649039161e-12,5.202101649039161e-12,579,18644,0,4.43607183770137e-05
CYST_PA37.nii.gz,31,gallbladder lies along the undersurface of the liver near the porta hepatis,3,gallbladder,0.8096459401982683,0.6801723684918799,13328,18644,12943,0.0010211392997043845
CYST_PA37.nii.gz,32,liver,4,liver,0.9383148079747297,0.8837975842771322,771209,804469,739241,0.059087021172397856
CYST_PA37.nii.gz,33,hepatic parenchyma,4,liver,0.9403489754862772,0.8874138312826277,763836,804469,737377,0.05852213071195965
CYST_PA37.nii.gz,34,large right-dominant solid visceral organ,4,liver,1.243055978539727e-13,1.243055978539727e-13,0,804469,0,0.0
CYST_PA37.nii.gz,35,homogeneous hepatic attenuation structure,4,liver,0.8133769610014099,0.6854552240009217,554913,804469,552845,0.04251526652287358
CYST_PA37.nii.gz,36,right hypochondrial region,4,liver,0.0034965729119822144,0.0017513483145911615,1463,804469,1409,0.00011208934539822287
CYST_PA37.nii.gz,37,right subdiaphragmatic compartment,4,liver,1.243055978539727e-13,1.243055978539727e-13,0,804469,0,0.0
CYST_PA37.nii.gz,38,cranial to the gallbladder and right kidney,4,liver,2.2338409654161418e-05,1.11693296416617e-05,1318,804469,9,0.0001009800117804906
CYST_PA37.nii.gz,39,liver occupies the right upper abdomen and extends into the epigastrium,4,liver,0.8047167887271861,0.6732436138463758,543906,804469,542530,0.04167195317714683
CYST_PA37.nii.gz,40,stomach,5,stomach,0.7068640646031289,0.5466278101586031,64651,109954,61711,0.004953307087724202
CYST_PA37.nii.gz,41,gastric lumen,5,stomach,0.5543779915244419,0.38348751490678323,43187,109954,42449,0.0033088192479241636
CYST_PA37.nii.gz,42,hollow foregut organ with variable distension,5,stomach,0.16569980662868766,0.09033407248619513,10022,109954,9940,0.0007678464932200887
CYST_PA37.nii.gz,43,air-fluid containing gastric cavity,5,stomach,0.572432638454013,0.40098467776293434,44845,109954,44306,0.0034358487316358886
CYST_PA37.nii.gz,44,epigastric region,5,stomach,0.2575197053121103,0.14778916358357555,16281,109954,16254,0.0012473866250365458
CYST_PA37.nii.gz,45,left upper intraperitoneal space,5,stomach,9.094712334240596e-13,9.094712334240596e-13,0,109954,0,0.0
CYST_PA37.nii.gz,46,medial to the spleen and ventral to the pancreas,5,stomach,9.094464199633407e-13,9.094464199633407e-13,3,109954,0,2.29848281746185e-07
CYST_PA37.nii.gz,47,stomach is seen below the left hemidiaphragm anterior to the pancreatic body,5,stomach,0.08198822760053893,0.04274646734769787,4721,109954,4701,0.00036170457937457974
CYST_PA37.nii.gz,48,aorta,6,aorta,0.9290602891418707,0.867518759200324,54172,49860,48326,0.004150447039584777
CYST_PA37.nii.gz,49,abdominal aorta,6,aorta,0.8952392351657288,0.8103466955583056,50397,49860,44877,0.0038612212850541614
CYST_PA37.nii.gz,50,thick-walled pulsatile arterial lumen,6,aorta,0.9300119798422521,0.8691798060554645,51143,49860,46967,0.003918376891115046
CYST_PA37.nii.gz,51,round prevertebral arterial structure,6,aorta,2.0056157240232536e-12,2.0056157240232536e-12,0,49860,0,0.0
CYST_PA37.nii.gz,52,left para-aortic compartment,6,aorta,2.0056157240232536e-12,2.0056157240232536e-12,0,49860,0,0.0
CYST_PA37.nii.gz,53,anterior vertebral body margin,6,aorta,2.0056157240232536e-12,2.0056157240232536e-12,0,49860,0,0.0
CYST_PA37.nii.gz,54,left of the inferior vena cava,6,aorta,1.9966456353286544e-12,1.9966456353286544e-12,224,49860,0,1.716200503704848e-05
CYST_PA37.nii.gz,55,abdominal aorta descends anterior to the spine on the left side of midline,6,aorta,0.2513390442639159,0.14373229037964694,7457,49860,7203,0.0005713262123271005
CYST_PA37.nii.gz,56,inferior vena cava,7,inferior_vena_cava,0.5877124763930389,0.4161422278192986,17525,9478,7935,0.0013426970458672973
CYST_PA37.nii.gz,57,IVC,7,inferior_vena_cava,0.58396568789331,0.41239515377750646,17801,9478,7965,0.0013638430877879462
CYST_PA37.nii.gz,58,thin-walled right-sided venous channel,7,inferior_vena_cava,0.17120484072636408,0.09361619308005432,1760,9478,962,0.00013484432529109518
CYST_PA37.nii.gz,59,oval paracaval vascular lumen,7,inferior_vena_cava,0.021913805707795952,0.011078286568779506,105,9478,105,8.044689861116474e-06
CYST_PA37.nii.gz,60,right paracaval compartment,7,inferior_vena_cava,1.0550749103075006e-11,1.0550749103075006e-11,0,9478,0,0.0
CYST_PA37.nii.gz,61,retrohepatic caval segment,7,inferior_vena_cava,0.03139653415870136,0.015948632984507573,332,9478,154,2.5436543179911137e-05
CYST_PA37.nii.gz,62,right of the abdominal aorta,7,inferior_vena_cava,6.3775510203674895e-12,6.3775510203674895e-12,6202,9478,0,0.00047517301446327976
CYST_PA37.nii.gz,63,inferior vena cava courses along the right anterolateral aspect of the vertebral column,7,inferior_vena_cava,0.0608747045009764,0.0313928680378808,674,9478,309,5.1639247298976224e-05
CYST_PA37.nii.gz,64,duodenum,8,duodenum,0.6887176407798093,0.5252245147186883,26538,33414,20645,0.002033237900326752
CYST_PA37.nii.gz,65,duodenal C-loop,8,duodenum,0.6606326763787835,0.49324234265589734,22602,33414,18503,0.0017316769546757576
CYST_PA37.nii.gz,66,C-shaped proximal small bowel segment,8,duodenum,0.6026237328570808,0.43125373389254573,16896,33414,15159,0.0012945055227945139
CYST_PA37.nii.gz,67,retroperitoneal enteric loop encircling the pancreatic head,8,duodenum,2.9920411704775533e-12,2.9920411704775533e-12,8,33414,0,6.129287513231599e-07
CYST_PA37.nii.gz,68,right anterior pararenal compartment,8,duodenum,2.9603315571256354e-12,2.9603315571256354e-12,366,33414,0,2.804149037303457e-05
CYST_PA37.nii.gz,69,peripancreatic duodenal groove,8,duodenum,0.034333265445505155,0.01746647325552128,955,33414,590,7.316836968920221e-05
CYST_PA37.nii.gz,70,between the pancreatic head and right renal hilum,8,duodenum,2.992757526776223e-12,2.992757526776223e-12,0,33414,0,0.0
CYST_PA37.nii.gz,71,duodenum curves around the pancreatic head in the right upper abdomen,8,duodenum,0.34196915777143067,0.20625017886499084,8736,33414,7207,0.0006693181964448906
CYST_PA37.nii.gz,72,pancreas,9,pancreas,0.7826656805566692,0.6429340470043636,55024,51793,41801,0.004215723951600694
CYST_PA37.nii.gz,73,pancreatic parenchyma,9,pancreas,0.7897679434665729,0.6525756272967207,53914,51793,41742,0.004130680087354606
CYST_PA37.nii.gz,74,lobulated transverse retroperitoneal gland,9,pancreas,0.036507695808938305,0.01859324619346515,963,51793,963,7.378129844052538e-05
CYST_PA37.nii.gz,75,elongated soft-tissue organ across the epigastrium,9,pancreas,1.0944990477846305e-12,1.0944990477846305e-12,39573,51793,0,0.003031928684513926
CYST_PA37.nii.gz,76,anterior pararenal compartment,9,pancreas,1.9307628443960943e-12,1.9307628443960943e-12,0,51793,0,0.0
CYST_PA37.nii.gz,77,retrogastric pancreatic bed,9,pancreas,0.5688955028128624,0.3975219866416442,27501,51793,22555,0.0021070191987672777
CYST_PA37.nii.gz,78,from the duodenal C-loop toward the splenic hilum,9,pancreas,1.5308543698214551e-12,1.5308543698214551e-12,13530,51793,0,0.0010366157506752943
CYST_PA37.nii.gz,79,pancreas lies posterior to the stomach and extends transversely toward the spleen,9,pancreas,0.6020113339042421,0.43062676293808544,28850,51793,24274,0.0022103743094591456
CYST_PA37.nii.gz,80,esophagus,10,esophagus,0.6969365426714264,0.5348446683502672,6912,9540,5733,0.0005295704411432102
CYST_PA37.nii.gz,81,distal thoracic esophagus,10,esophagus,1.048218029339117e-11,1.048218029339117e-11,0,9540,0,0.0
CYST_PA37.nii.gz,82,small collapsed tubular foregut lumen,10,esophagus,1.048218029339117e-11,1.048218029339117e-11,0,9540,0,0.0
CYST_PA37.nii.gz,83,thin-walled structure at the esophageal hiatus,10,esophagus,0.30166312810242685,0.17762266903659107,1764,9540,1705,0.00013515078966675677
CYST_PA37.nii.gz,84,posterior mediastinal compartment,10,esophagus,1.048218029339117e-11,1.048218029339117e-11,0,9540,0,0.0
CYST_PA37.nii.gz,85,gastroesophageal junction region,10,esophagus,1.048218029339117e-11,1.048218029339117e-11,0,9540,0,0.0
CYST_PA37.nii.gz,86,posterior to the left atrium and anterior to the vertebral column,10,esophagus,1.048218029339117e-11,1.048218029339117e-11,0,9540,0,0.0
CYST_PA37.nii.gz,87,distal esophagus enters the abdomen through the diaphragmatic hiatus above the stomach,10,esophagus,1.048218029339117e-11,1.048218029339117e-11,0,9540,0,0.0
CYST_PA38.nii.gz,0,spleen,0,spleen,0.9152014231094358,0.8436602357396059,154251,180790,153315,0.013531327165895276
CYST_PA38.nii.gz,1,splenic parenchyma,0,spleen,0.9181340251836113,0.8486578250503529,155699,180790,154471,0.013658349757231581
CYST_PA38.nii.gz,2,homogeneous left upper quadrant solid organ,0,spleen,5.531279384918672e-13,5.531279384918672e-13,0,180790,0,0.0
CYST_PA38.nii.gz,3,crescentic organ with smooth lateral convexity,0,spleen,5.531279384918672e-13,5.531279384918672e-13,0,180790,0,0.0
CYST_PA38.nii.gz,4,left hypochondrial region,0,spleen,5.531279384918672e-13,5.531279384918672e-13,0,180790,0,0.0
CYST_PA38.nii.gz,5,left subphrenic compartment,0,spleen,5.531279384918672e-13,5.531279384918672e-13,0,180790,0,0.0
CYST_PA38.nii.gz,6,posterolateral to the gastric fundus,0,spleen,4.277544176335651e-13,4.277544176335651e-13,52989,180790,0,0.004648342605192996
CYST_PA38.nii.gz,7,spleen lies beneath the left hemidiaphragm along the left lateral abdominal wall,0,spleen,0.8733472857915101,0.7751699124118604,141256,180790,140629,0.012391369586879197
CYST_PA38.nii.gz,8,right kidney,1,right_kidney,0.9455727131051499,0.8967642670646244,98023,105386,96169,0.008598850463092963
CYST_PA38.nii.gz,9,right renal parenchyma,1,right_kidney,0.9465665362612565,0.8985536997294965,98082,105386,96298,0.008604026107353214
CYST_PA38.nii.gz,10,right-sided reniform retroperitoneal organ,1,right_kidney,0.9253982920910586,0.8611546820373607,91580,105386,91136,0.00803365256531685
CYST_PA38.nii.gz,11,right renal cortex with central renal sinus,1,right_kidney,0.8814871703155706,0.788088564495393,84720,105386,83788,0.007431874266582698
CYST_PA38.nii.gz,12,right renal fossa,1,right_kidney,0.9339059243075246,0.8760070481593977,93709,105386,92968,0.00822041437260621
CYST_PA38.nii.gz,13,right posterior pararenal region,1,right_kidney,1.897767371685409e-05,9.488927371748156e-06,1,105386,1,8.772278407203374e-08
CYST_PA38.nii.gz,14,caudal to the right hepatic lobe,1,right_kidney,9.360929353057408e-13,9.360929353057408e-13,1441,105386,0,0.0001264085318478006
CYST_PA38.nii.gz,15,right kidney is positioned in the right posterior retroperitoneum adjacent to the psoas muscle,1,right_kidney,0.7537334000800093,0.6047930676539199,72401,105386,67002,0.006351217289599315
CYST_PA38.nii.gz,16,left kidney,2,left_kidney,0.9341176357971531,0.8763796711242343,99867,109066,97584,0.008760611276921794
CYST_PA38.nii.gz,17,left renal parenchyma,2,left_kidney,0.9334673270643727,0.8752355654469235,99899,109066,97531,0.0087634184060121
CYST_PA38.nii.gz,18,left-sided bean-shaped retroperitoneal organ,2,left_kidney,0.894321583434766,0.8088442082581778,89035,109066,88583,0.007810398079853524
CYST_PA38.nii.gz,19,left renal cortex surrounding the collecting sinus,2,left_kidney,0.8610433024956018,0.7559930104299715,83879,109066,83067,0.007358099405178118
CYST_PA38.nii.gz,20,left renal fossa,2,left_kidney,0.9262438194169705,0.8626202448623901,95405,109066,94695,0.008369192214392378
CYST_PA38.nii.gz,21,left posterior pararenal region,2,left_kidney,0.008508928898396351,0.004272642254227466,466,109066,466,4.087881737756772e-05
CYST_PA38.nii.gz,22,posteroinferior to the spleen,2,left_kidney,4.872977795460925e-05,2.4365483045665487e-05,14062,109066,3,0.0012335577896209384
CYST_PA38.nii.gz,23,left kidney is positioned in the left posterior retroperitoneum near the splenic hilum,2,left_kidney,0.6887879678681068,0.5253063204037982,57621,109066,57406,0.005054674541014656
CYST_PA38.nii.gz,24,gallbladder,3,gallbladder,0.776788331041827,0.6350399941035975,18592,25765,17228,0.0016309420014672513
CYST_PA38.nii.gz,25,cystic biliary reservoir,3,gallbladder,0.7571178476003015,0.6091630217228513,17647,25765,16434,0.0015480439705191794
CYST_PA38.nii.gz,26,thin-walled pear-shaped fluid structure,3,gallbladder,3.881234232470866e-12,3.881234232470866e-12,0,25765,0,0.0
CYST_PA38.nii.gz,27,hypodense intraluminal bile-containing sac,3,gallbladder,0.6926497255143388,0.5298118943586175,14492,25765,13942,0.001271278586771913
CYST_PA38.nii.gz,28,gallbladder fossa,3,gallbladder,0.7642706131083641,0.6184773310536004,17751,25765,16629,0.0015571671400626708
CYST_PA38.nii.gz,29,inferior hepatic surface,3,gallbladder,0.031122201818598087,0.015807076420701175,329287,25765,5525,0.028885972398727772
CYST_PA38.nii.gz,30,adjacent to hepatic segment IVb and segment V,3,gallbladder,0.12690071923831028,0.0677490619663087,4684,25765,1932,0.000410893520593406
CYST_PA38.nii.gz,31,gallbladder lies along the undersurface of the liver near the porta hepatis,3,gallbladder,0.7538788175736594,0.6049803407616365,17096,25765,16156,0.0014997087164954888
CYST_PA38.nii.gz,32,liver,4,liver,0.9303174836660707,0.869713648171525,790663,888510,781082,0.06935915962274641
CYST_PA38.nii.gz,33,hepatic parenchyma,4,liver,0.9315944650275306,0.8719483702895113,790053,888510,781870,0.06930564872446247
CYST_PA38.nii.gz,34,large right-dominant solid visceral organ,4,liver,1.1254797357372313e-13,1.1254797357372313e-13,0,888510,0,0.0
CYST_PA38.nii.gz,35,homogeneous hepatic attenuation structure,4,liver,0.9100456176266516,0.8349391794224086,743973,888510,742817,0.06526338283442316
CYST_PA38.nii.gz,36,right hypochondrial region,4,liver,0.0036389685778534524,0.0018228008464846986,3501,888510,1623,0.00030711746703619014
CYST_PA38.nii.gz,37,right subdiaphragmatic compartment,4,liver,1.1254797357372313e-13,1.1254797357372313e-13,0,888510,0,0.0
CYST_PA38.nii.gz,38,cranial to the gallbladder and right kidney,4,liver,1.1254797357372313e-13,1.1254797357372313e-13,0,888510,0,0.0
CYST_PA38.nii.gz,39,liver occupies the right upper abdomen and extends into the epigastrium,4,liver,0.8164423138145589,0.6898204653175295,619234,888510,615493,0.05432093047206174
CYST_PA38.nii.gz,40,stomach,5,stomach,0.7883939531521513,0.6507015669023839,96208,141668,93770,0.008439633610002223
CYST_PA38.nii.gz,41,gastric lumen,5,stomach,0.7344149768758854,0.5802968298906996,83853,141668,82813,0.007355818612792245
CYST_PA38.nii.gz,42,hollow foregut organ with variable distension,5,stomach,0.43438669002169644,0.2774546481264365,39309,141668,39307,0.0034482949190875745
CYST_PA38.nii.gz,43,air-fluid containing gastric cavity,5,stomach,0.7419011607458047,0.5897002187727843,85772,141668,84369,0.007524158635426478
CYST_PA38.nii.gz,44,epigastric region,5,stomach,0.4944014512204919,0.32837535053525896,46863,141668,46605,0.004110952829967717
CYST_PA38.nii.gz,45,left upper intraperitoneal space,5,stomach,7.058757094045896e-13,7.058757094045896e-13,0,141668,0,0.0
CYST_PA38.nii.gz,46,medial to the spleen and ventral to the pancreas,5,stomach,6.690842912385626e-13,6.690842912385626e-13,7790,141668,0,0.0006833604879211429
CYST_PA38.nii.gz,47,stomach is seen below the left hemidiaphragm anterior to the pancreatic body,5,stomach,0.14489056347112989,0.07810351271935762,11206,141668,11075,0.00098302151831121
CYST_PA38.nii.gz,48,aorta,6,aorta,0.942699125073731,0.8916091411913313,44236,44000,41590,0.0038805050762104843
CYST_PA38.nii.gz,49,abdominal aorta,6,aorta,0.9285999566374213,0.8667163702207547,43633,44000,40688,0.0038276082374150483
CYST_PA38.nii.gz,50,thick-walled pulsatile arterial lumen,6,aorta,0.9288137972995942,0.8670890223924258,41466,44000,39691,0.003637512964330951
